time,position,velocity,effort
1.81,0.26794999837875366,0.017367003485560417,19527424.0
1.82,0.26794999837875366,-0.0020896997302770615,19513384.0
1.83,0.26794999837875366,-0.007243403233587742,19532842.0
1.84,0.26794999837875366,0.004803517833352089,19537996.0
1.85,0.26794999837875366,0.0029811523854732513,19525948.0
1.86,0.26794999837875366,-0.0005713813006877899,19527770.0
1.87,0.26794999837875366,-0.00017607398331165314,19531324.0
1.8800000000000001,0.26794999837875366,0.0018555629067122936,19530928.0
1.8900000000000001,0.26794999837875366,0.004661453887820244,19528896.0
1.9000000000000001,0.26794999837875366,-0.003553654532879591,19526090.0
1.9100000000000001,0.26794999837875366,-0.0022622242104262114,19534306.0
1.92,0.26794999837875366,0.0003093881532549858,19533014.0
1.93,0.26794999837875366,-0.0024072807282209396,19530442.0
1.94,0.26794999837875366,-0.00041105784475803375,19533160.0
1.95,0.26794999837875366,0.010966267436742783,19531164.0
1.96,0.26794999837875366,-0.009915702044963837,19519786.0
1.97,0.26794999837875366,-0.007681811228394508,19540668.0
1.98,0.26794999837875366,0.0036555463448166847,19538434.0
1.99,0.26794999837875366,-0.0024583078920841217,19527096.0
2.0,0.26794999837875366,0.003823484294116497,19533210.0
2.0100000000000002,0.26794999837875366,0.009382435120642185,19526928.0
2.02,0.26794999837875366,0.011384696699678898,19521370.0
2.0300000000000002,0.26794999837875366,0.005263682454824448,19519368.0
2.04,0.26794999837875366,0.00045581161975860596,19525488.0
2.05,0.26794999837875366,-0.0038206877652555704,19530296.0
2.06,0.26794999837875366,0.005766450427472591,19534572.0
2.07,0.26794999837875366,0.0018820669502019882,19524986.0
2.08,0.26794999837875366,0.016339043155312538,19528870.0
2.09,0.26794999837875366,0.019676590338349342,19514412.0
2.1,0.26794999837875366,0.0029618479311466217,19511076.0
2.11,0.26794999837875366,-0.05610740929841995,19527790.0
2.12,0.26794999837875366,-0.002174967899918556,19586860.0
2.13,0.26794999837875366,0.0009311200119554996,19532926.0
2.14,0.26794999837875366,-0.00020678513101302087,19529820.0
2.15,0.26794999837875366,-0.002551581710577011,19530958.0
2.16,0.26794999837875366,0.033369433134794235,19533304.0
2.17,0.26794999837875366,0.019494641572237015,19497382.0
2.18,0.26794999837875366,-0.010474235750734806,19511258.0
2.19,0.26794999837875366,-0.003353853477165103,19541226.0
2.2,0.26794999837875366,-0.000845226226374507,19534106.0
2.21,0.26794999837875366,0.02064841240644455,19531598.0
2.22,0.26794999837875366,-0.0003961343318223953,19510104.0
2.23,0.26794999837875366,0.019744107499718666,19531148.0
2.24,0.26794999837875366,0.028479404747486115,19511008.0
2.25,0.26794999837875366,-0.00815701112151146,19502272.0
2.2600000000000002,0.26794999837875366,-0.007078752387315035,19538910.0
2.27,0.26794999837875366,-0.004760139621794224,19537830.0
2.2800000000000002,0.26794999837875366,-0.013945203274488449,19535512.0
2.29,0.26794999837875366,-0.005637018010020256,19544698.0
2.3000000000000003,0.26794999837875366,0.010582861490547657,19536390.0
2.31,0.26794999837875366,0.021281281486153603,19520170.0
2.32,0.26794999837875366,0.010576852597296238,19509470.0
2.33,0.26794999837875366,-0.011625188402831554,19520176.0
2.34,0.26794999837875366,0.01081800740212202,19542378.0
2.35,0.26794999837875366,-0.01990608125925064,19519934.0
2.36,0.26794999837875366,-0.010117954574525356,19550658.0
2.37,0.26794999837875366,-0.01015571691095829,19540870.0
2.38,0.26794999837875366,-0.018718291074037552,19540908.0
2.39,0.26794999837875366,-0.03427107632160187,19549470.0
2.4,0.26794999837875366,-0.010100833140313625,19565024.0
2.41,0.26794999837875366,-0.013611596077680588,19540852.0
2.42,0.26794999837875366,-0.0160217322409153,19544364.0
2.43,0.26794999837875366,-0.016907857730984688,19546774.0
2.44,0.26794999837875366,-0.008312665857374668,19547660.0
2.45,0.26794999837875366,0.011607315391302109,19539064.0
2.46,0.26794999837875366,-0.004043979570269585,19519144.0
2.47,0.26794999837875366,-0.005804635584354401,19534796.0
2.48,0.26794999837875366,0.012448623776435852,19536556.0
2.49,0.26794999837875366,-0.019659843295812607,19518304.0
2.5,0.26794999837875366,0.001115407794713974,19550412.0
2.5100000000000002,0.26794999837875366,-0.00030172616243362427,19529636.0
2.52,0.26794999837875366,0.024022934958338737,19531054.0
2.5300000000000002,0.26794999837875366,-0.027908703312277794,19506730.0
2.54,0.26794999837875366,-0.0012031025253236294,19558660.0
2.5500000000000003,0.26794999837875366,0.019985251128673553,19531956.0
2.56,0.26794999837875366,0.007502028718590736,19510766.0
2.57,0.26794999837875366,-0.006942791864275932,19523250.0
2.58,0.26794999837875366,-0.018127547577023506,19537694.0
2.59,0.26794999837875366,-0.02276848815381527,19548880.0
2.6,0.26794999837875366,-0.021626757457852364,19553520.0
2.61,0.26794999837875366,0.002062094397842884,19552378.0
2.62,0.26794999837875366,-0.0030430741608142853,19528690.0
2.63,0.26794999837875366,0.0025338507257401943,19533796.0
2.64,0.26794999837875366,-0.0012727463617920876,19528218.0
2.65,0.26794999837875366,-0.007567070424556732,19532024.0
2.66,0.26794999837875366,-0.009698620066046715,19538320.0
2.67,0.26794999837875366,0.002310312818735838,19540450.0
2.68,0.26794999837875366,0.02018328569829464,19528442.0
2.69,0.26794999837875366,-0.013997026719152927,19510568.0
2.7,0.26794999837875366,-0.011149626225233078,19544750.0
2.71,0.26794999837875366,-0.029458846896886826,19541902.0
2.72,0.26794999837875366,-0.011465009301900864,19560210.0
2.73,0.26794999837875366,-0.01848488859832287,19542218.0
2.74,0.26794999837875366,-0.010113648138940334,19549236.0
2.75,0.26794999837875366,-0.02121487259864807,19540866.0
2.7600000000000002,0.26794999837875366,-0.009909258224070072,19551966.0
2.77,0.26794999837875366,-0.0033802371472120285,19540662.0
2.7800000000000002,0.26794999837875366,-0.005345652811229229,19534132.0
